gender,country,city,stadium,year,date,time_local,lat,lon,Column 1,Column 2,Column 3,Column 4,Column 5,Column 6,Column 7,Column 8,Column 9,Column 10,Column 11,Column 12,Column 13,Column 14,Column 15,Column 16,Column 17
Men,Qatar,Al Rayyan,Ahmed bin Ali Stadium,2022,11-25,13:00:00,25.32959,51.34206,,,,,,,,,,,,,,,,,
Men,Qatar,Doha,Al Thumama Stadium,2022,11-25,16:00:00,25.235231,51.532005,,,,,,,,,,,,,,,,,
Men,Qatar,Al Rayyan,Khalifa International Stadium,2022,11-25,19:00:00,25.26362,51.447998,,,,,,,,,,,,,,,,,
Men,Qatar,Al Khor,Al Bayt Stadium,2022,11-25,22:00:00,25.652189,51.487133,,,,,,,,,,,,,,,,,
Men,Qatar,Al Wakrah,Al Janoub Stadium,2022,11-26,13:00:00,25.159775,51.573944,,,,,,,,,,,,,,,,,
Men,Qatar,Al Rayyan,Education City Stadium,2022,11-26,16:00:00,25.310846,51.424206,,,,,,,,,,,,,,,,,
Men,Qatar,Doha,Stadium 974,2022,11-26,19:00:00,25.288801,51.566223,,,,,,,,,,,,,,,,,
Men,Qatar,Lusail,Lusail Iconic Stadium,2022,11-26,22:00:00,25.420773,51.490334,,,,,,,,,,,,,,,,,
Men,Qatar,Al Rayyan,Ahmed bin Ali Stadium,2022,11-27,13:00:00,25.32959,51.34206,,,,,,,,,,,,,,,,,
Men,Qatar,Doha,Al Thumama Stadium,2022,11-27,16:00:00,25.235231,51.532005,,,,,,,,,,,,,,,,,
Men,Qatar,Al Rayyan,Khalifa International Stadium,2022,11-27,19:00:00,25.26362,51.447998,,,,,,,,,,,,,,,,,
Men,Qatar,Al Khor,Al Bayt Stadium,2022,11-27,22:00:00,25.652189,51.487133,,,,,,,,,,,,,,,,,
Men,Qatar,Al Wakrah,Al Janoub Stadium,2022,11-28,13:00:00,25.159775,51.573944,,,,,,,,,,,,,,,,,
Men,Qatar,Al Rayyan,Education City Stadium,2022,11-28,16:00:00,25.310846,51.424206,,,,,,,,,,,,,,,,,
Men,Qatar,Doha,Stadium 974,2022,11-28,19:00:00,25.288801,51.566223,,,,,,,,,,,,,,,,,
Men,Qatar,Lusail,Lusail Iconic Stadium,2022,11-28,22:00:00,25.420773,51.490334,,,,,,,,,,,,,,,,,
Men,Qatar,Al Rayyan,Khalifa International Stadium,2022,11-29,18:00:00,25.26362,51.447998,,,,,,,,,,,,,,,,,
Men,Qatar,Al Khor,Al Bayt Stadium,2022,11-29,18:00:00,25.652189,51.487133,,,,,,,,,,,,,,,,,
Men,Qatar,Doha,Al Thumama Stadium,2022,11-29,22:00:00,25.235231,51.532005,,,,,,,,,,,,,,,,,
Men,Qatar,Al Rayyan,Ahmed bin Ali Stadium,2022,11-29,22:00:00,25.32959,51.34206,,,,,,,,,,,,,,,,,
Men,Qatar,Al Wakrah,Al Janoub Stadium,2022,11-30,18:00:00,25.159775,51.573944,,,,,,,,,,,,,,,,,
Men,Qatar,Al Rayyan,Education City Stadium,2022,11-30,18:00:00,25.310846,51.424206,,,,,,,,,,,,,,,,,
Men,Qatar,Lusail,Lusail Iconic Stadium,2022,11-30,22:00:00,25.420773,51.490334,,,,,,,,,,,,,,,,,
Men,Qatar,Doha,Stadium 974,2022,11-30,22:00:00,25.288801,51.566223,,,,,,,,,,,,,,,,,
Men,Qatar,Doha,Al Thumama Stadium,2022,12-01,18:00:00,25.235231,51.532005,,,,,,,,,,,,,,,,,
Men,Qatar,Al Rayyan,Ahmed bin Ali Stadium,2022,12-01,18:00:00,25.32959,51.34206,,,,,,,,,,,,,,,,,
Men,Qatar,Al Khor,Al Bayt Stadium,2022,12-01,22:00:00,25.652189,51.487133,,,,,,,,,,,,,,,,,
Men,Qatar,Al Rayyan,Khalifa International Stadium,2022,12-01,22:00:00,25.26362,51.447998,,,,,,,,,,,,,,,,,
Men,Qatar,Al Rayyan,Education City Stadium,2022,12-02,18:00:00,25.310846,51.424206,,,,,,,,,,,,,,,,,
Men,Qatar,Al Wakrah,Al Janoub Stadium,2022,12-02,18:00:00,25.159775,51.573944,,,,,,,,,,,,,,,,,
Men,Qatar,Lusail,Lusail Iconic Stadium,2022,12-02,22:00:00,25.420773,51.490334,,,,,,,,,,,,,,,,,
Men,Qatar,Doha,Stadium 974,2022,12-02,22:00:00,25.288801,51.566223,,,,,,,,,,,,,,,,,
Men,Qatar,Al Rayyan,Khalifa International Stadium,2022,12-03,18:00:00,25.26362,51.447998,,,,,,,,,,,,,,,,,
Men,Qatar,Al Rayyan,Ahmed bin Ali Stadium,2022,12-03,22:00:00,25.32959,51.34206,,,,,,,,,,,,,,,,,
Men,Qatar,Doha,Al Thumama Stadium,2022,12-04,18:00:00,25.235231,51.532005,,,,,,,,,,,,,,,,,
Men,Qatar,Al Khor,Al Bayt Stadium,2022,12-04,22:00:00,25.652189,51.487133,,,,,,,,,,,,,,,,,
Men,Qatar,Al Wakrah,Al Janoub Stadium,2022,12-05,18:00:00,25.159775,51.573944,,,,,,,,,,,,,,,,,
Men,Qatar,Doha,Stadium 974,2022,12-05,22:00:00,25.288801,51.566223,,,,,,,,,,,,,,,,,
Men,Qatar,Al Rayyan,Education City Stadium,2022,12-06,18:00:00,25.310846,51.424206,,,,,,,,,,,,,,,,,
Men,Qatar,Lusail,Lusail Iconic Stadium,2022,12-06,22:00:00,25.420773,51.490334,,,,,,,,,,,,,,,,,
Men,Qatar,Al Rayyan,Education City Stadium,2022,12-09,18:00:00,25.310846,51.424206,,,,,,,,,,,,,,,,,
Men,Qatar,Lusail,Lusail Iconic Stadium,2022,12-09,22:00:00,25.420773,51.490334,,,,,,,,,,,,,,,,,
Men,Qatar,Doha,Al Thumama Stadium,2022,12-10,18:00:00,25.235231,51.532005,,,,,,,,,,,,,,,,,
Men,Qatar,Al Khor,Al Bayt Stadium,2022,12-10,22:00:00,25.652189,51.487133,,,,,,,,,,,,,,,,,
Men,Qatar,Lusail,Lusail Iconic Stadium,2022,12-13,22:00:00,25.420773,51.490334,,,,,,,,,,,,,,,,,
Men,Qatar,Al Khor,Al Bayt Stadium,2022,12-14,22:00:00,25.652189,51.487133,,,,,,,,,,,,,,,,,
Men,Qatar,Al Rayyan,Khalifa International Stadium,2022,12-17,18:00:00,25.26362,51.447998,,,,,,,,,,,,,,,,,
Men,Qatar,Lusail,Lusail Iconic Stadium,2022,12-18,18:00:00,25.420773,51.490334,,,,,,,,,,,,,,,,,
Women,Australia / New Zealand,Auckland,Eden Park,2023,07-20,19:00:00,-36.875004,174.744186,,,,,,,,,,,,,,,,,
Women,Australia / New Zealand,Sydney,Accor Stadium,2023,07-20,20:00:00,-33.847057,151.063156,,,,,,,,,,,,,,,,,
Women,Australia / New Zealand,Melbourne,AAMI Park,2023,07-21,12:30:00,-37.824986,144.983261,,,,,,,,,,,,,,,,,
Women,Australia / New Zealand,Dunedin,Forsyth Barr Stadium,2023,07-21,17:00:00,-45.869484,170.524002,,,,,,,,,,,,,,,,,
Women,Australia / New Zealand,Wellington,Sky Stadium,2023,07-21,19:30:00,-41.272861,174.785202,,,,,,,,,,,,,,,,,
Women,Australia / New Zealand,Auckland,Eden Park,2023,07-22,13:00:00,-36.875004,174.744186,,,,,,,,,,,,,,,,,
Women,Australia / New Zealand,Hamilton,FMG Stadium Waikato,2023,07-22,19:00:00,-37.781528,175.269363,,,,,,,,,,,,,,,,,
Women,Australia / New Zealand,Brisbane,Suncorp Stadium,2023,07-22,19:30:00,-27.464867,153.009186,,,,,,,,,,,,,,,,,
Women,Australia / New Zealand,Perth,HBF Park,2023,07-22,20:00:00,-31.945724,115.869461,,,,,,,,,,,,,,,,,
Women,Australia / New Zealand,Wellington,Sky Stadium,2023,07-23,17:00:00,-41.272861,174.785202,,,,,,,,,,,,,,,,,
Women,Australia / New Zealand,Dunedin,Forsyth Barr Stadium,2023,07-23,19:30:00,-45.869484,170.524002,,,,,,,,,,,,,,,,,
Women,Australia / New Zealand,Sydney,Allianz Stadium,2023,07-23,20:00:00,-33.889114,151.225204,,,,,,,,,,,,,,,,,
Women,Australia / New Zealand,Auckland,Eden Park,2023,07-24,18:00:00,-36.875004,174.744186,,,,,,,,,,,,,,,,,
Women,Australia / New Zealand,Melbourne,AAMI Park,2023,07-24,18:30:00,-37.824986,144.983261,,,,,,,,,,,,,,,,,
Women,Australia / New Zealand,Adelaide,Coopers Stadium,2023,07-24,20:30:00,-34.907352,138.568542,,,,,,,,,,,,,,,,,
Women,Australia / New Zealand,Sydney,Allianz Stadium,2023,07-25,12:00:00,-33.889114,151.225204,,,,,,,,,,,,,,,,,
Women,Australia / New Zealand,Wellington,Sky Stadium,2023,07-25,17:30:00,-41.272861,174.785202,,,,,,,,,,,,,,,,,
Women,Australia / New Zealand,Hamilton,FMG Stadium Waikato,2023,07-25,20:00:00,-37.781528,175.269363,,,,,,,,,,,,,,,,,
Women,Australia / New Zealand,Dunedin,Forsyth Barr Stadium,2023,07-26,17:00:00,-45.869484,170.524002,,,,,,,,,,,,,,,,,
Women,Australia / New Zealand,Auckland,Eden Park,2023,07-26,19:30:00,-36.875004,174.744186,,,,,,,,,,,,,,,,,
Women,Australia / New Zealand,Perth,HBF Park,2023,07-26,20:00:00,-31.945724,115.869461,,,,,,,,,,,,,,,,,
Women,Australia / New Zealand,Wellington,Sky Stadium,2023,07-27,13:00:00,-41.272861,174.785202,,,,,,,,,,,,,,,,,
Women,Australia / New Zealand,Hamilton,FMG Stadium Waikato,2023,07-27,19:30:00,-37.781528,175.269363,,,,,,,,,,,,,,,,,
Women,Australia / New Zealand,Brisbane,Suncorp Stadium,2023,07-27,20:00:00,-27.464867,153.009186,,,,,,,,,,,,,,,,,
Women,Australia / New Zealand,Dunedin,Forsyth Barr Stadium,2023,07-28,12:00:00,-45.869484,170.524002,,,,,,,,,,,,,,,,,
Women,Australia / New Zealand,Sydney,Allianz Stadium,2023,07-28,18:30:00,-33.889114,151.225204,,,,,,,,,,,,,,,,,
Women,Australia / New Zealand,Adelaide,Coopers Stadium,2023,07-28,20:30:00,-34.907352,138.568542,,,,,,,,,,,,,,,,,
Women,Australia / New Zealand,Wellington,Sky Stadium,2023,07-29,19:30:00,-41.272861,174.785202,,,,,,,,,,,,,,,,,
Women,Australia / New Zealand,Brisbane,Suncorp Stadium,2023,07-29,20:00:00,-27.464867,153.009186,,,,,,,,,,,,,,,,,
Women,Australia / New Zealand,Perth,HBF Park,2023,07-29,20:30:00,-31.945724,115.869461,,,,,,,,,,,,,,,,,
Women,Australia / New Zealand,Adelaide,Coopers Stadium,2023,07-30,14:00:00,-34.907352,138.568542,,,,,,,,,,,,,,,,,
Women,Australia / New Zealand,Dunedin,Forsyth Barr Stadium,2023,07-30,19:00:00,-45.869484,170.524002,,,,,,,,,,,,,,,,,
Women,Australia / New Zealand,Auckland,Eden Park,2023,07-30,19:00:00,-36.875004,174.744186,,,,,,,,,,,,,,,,,
Women,Australia / New Zealand,Sydney,Allianz Stadium,2023,07-30,19:30:00,-33.889114,151.225204,,,,,,,,,,,,,,,,,
Women,Australia / New Zealand,Wellington,Sky Stadium,2023,07-31,19:00:00,-41.272861,174.785202,,,,,,,,,,,,,,,,,
Women,Australia / New Zealand,Hamilton,FMG Stadium Waikato,2023,07-31,19:00:00,-37.781528,175.269363,,,,,,,,,,,,,,,,,
Women,Australia / New Zealand,Brisbane,Suncorp Stadium,2023,07-31,20:00:00,-27.464867,153.009186,,,,,,,,,,,,,,,,,
Women,Australia / New Zealand,Melbourne,AAMI Park,2023,07-31,20:00:00,-37.824986,144.983261,,,,,,,,,,,,,,,,,
Women,Australia / New Zealand,Dunedin,Forsyth Barr Stadium,2023,08-01,19:00:00,-45.869484,170.524002,,,,,,,,,,,,,,,,,
Women,Australia / New Zealand,Auckland,Eden Park,2023,08-01,19:00:00,-36.875004,174.744186,,,,,,,,,,,,,,,,,
Women,Australia / New Zealand,Perth,HBF Park,2023,08-01,19:00:00,-31.945724,115.869461,,,,,,,,,,,,,,,,,
Women,Australia / New Zealand,Adelaide,Coopers Stadium,2023,08-01,20:30:00,-34.907352,138.568542,,,,,,,,,,,,,,,,,
Women,Australia / New Zealand,Wellington,Sky Stadium,2023,08-02,19:00:00,-41.272861,174.785202,,,,,,,,,,,,,,,,,
Women,Australia / New Zealand,Hamilton,FMG Stadium Waikato,2023,08-02,19:00:00,-37.781528,175.269363,,,,,,,,,,,,,,,,,
Women,Australia / New Zealand,Melbourne,AAMI Park,2023,08-02,20:00:00,-37.824986,144.983261,,,,,,,,,,,,,,,,,
Women,Australia / New Zealand,Sydney,Allianz Stadium,2023,08-02,20:00:00,-33.889114,151.225204,,,,,,,,,,,,,,,,,
Women,Australia / New Zealand,Perth,HBF Park,2023,08-03,18:00:00,-31.945724,115.869461,,,,,,,,,,,,,,,,,
Women,Australia / New Zealand,Brisbane,Suncorp Stadium,2023,08-03,20:00:00,-27.464867,153.009186,,,,,,,,,,,,,,,,,
Women,Australia / New Zealand,Auckland,Eden Park,2023,08-05,17:00:00,-36.875004,174.744186,,,,,,,,,,,,,,,,,
Women,Australia / New Zealand,Wellington,Sky Stadium,2023,08-05,20:00:00,-41.272861,174.785202,,,,,,,,,,,,,,,,,
Women,Australia / New Zealand,Sydney,Allianz Stadium,2023,08-06,12:00:00,-33.889114,151.225204,,,,,,,,,,,,,,,,,
Women,Australia / New Zealand,Melbourne,AAMI Park,2023,08-06,19:00:00,-37.824986,144.983261,,,,,,,,,,,,,,,,,
Women,Australia / New Zealand,Brisbane,Suncorp Stadium,2023,08-07,17:30:00,-27.464867,153.009186,,,,,,,,,,,,,,,,,
Women,Australia / New Zealand,Sydney,Accor Stadium,2023,08-07,20:30:00,-33.847057,151.063156,,,,,,,,,,,,,,,,,
Women,Australia / New Zealand,Melbourne,AAMI Park,2023,08-08,18:00:00,-37.824986,144.983261,,,,,,,,,,,,,,,,,
Women,Australia / New Zealand,Adelaide,Coopers Stadium,2023,08-08,20:30:00,-34.907352,138.568542,,,,,,,,,,,,,,,,,
Women,Australia / New Zealand,Wellington,Sky Stadium,2023,08-11,13:00:00,-41.272861,174.785202,,,,,,,,,,,,,,,,,
Women,Australia / New Zealand,Auckland,Eden Park,2023,08-11,19:30:00,-36.875004,174.744186,,,,,,,,,,,,,,,,,
Women,Australia / New Zealand,Brisbane,Suncorp Stadium,2023,08-12,17:00:00,-27.464867,153.009186,,,,,,,,,,,,,,,,,
Women,Australia / New Zealand,Sydney,Accor Stadium,2023,08-12,20:30:00,-33.847057,151.063156,,,,,,,,,,,,,,,,,
Women,Australia / New Zealand,Auckland,Eden Park,2023,08-15,20:00:00,-36.875004,174.744186,,,,,,,,,,,,,,,,,
Women,Australia / New Zealand,Sydney,Accor Stadium,2023,08-16,20:00:00,-33.847057,151.063156,,,,,,,,,,,,,,,,,
Women,Australia / New Zealand,Brisbane,Suncorp Stadium,2023,08-19,18:00:00,-27.464867,153.009186,,,,,,,,,,,,,,,,,
Women,Australia / New Zealand,Sydney,Accor Stadium,2023,08-20,20:00:00,-33.847057,151.063156,,,,,,,,,,,,,,,,,
