venue,tour,city,country,lat,lon,year,wbgt_sun
1950|Estádio do Maracanã,1950,Rio de Janeiro,Brazil,-22.912167,-43.230164,1959,24.74
1950|Estádio do Maracanã,1950,Rio de Janeiro,Brazil,-22.912167,-43.230164,1960,23.66
1950|Estádio do Maracanã,1950,Rio de Janeiro,Brazil,-22.912167,-43.230164,1961,24.64
1950|Estádio do Maracanã,1950,Rio de Janeiro,Brazil,-22.912167,-43.230164,1962,22.34
1950|Estádio do Maracanã,1950,Rio de Janeiro,Brazil,-22.912167,-43.230164,1963,23.89
1950|Estádio do Maracanã,1950,Rio de Janeiro,Brazil,-22.912167,-43.230164,1964,22.34
1950|Estádio do Maracanã,1950,Rio de Janeiro,Brazil,-22.912167,-43.230164,1965,24.19
1950|Estádio do Maracanã,1950,Rio de Janeiro,Brazil,-22.912167,-43.230164,1966,24.75
1950|Estádio do Maracanã,1950,Rio de Janeiro,Brazil,-22.912167,-43.230164,1967,24.52
1950|Estádio do Maracanã,1950,Rio de Janeiro,Brazil,-22.912167,-43.230164,1968,23.77
1950|Estádio do Maracanã,1950,Rio de Janeiro,Brazil,-22.912167,-43.230164,1969,24.54
1950|Estádio do Maracanã,1950,Rio de Janeiro,Brazil,-22.912167,-43.230164,1970,24.53
1950|Estádio do Maracanã,1950,Rio de Janeiro,Brazil,-22.912167,-43.230164,1971,24.47
1950|Estádio do Maracanã,1950,Rio de Janeiro,Brazil,-22.912167,-43.230164,1972,25.63
1950|Estádio do Maracanã,1950,Rio de Janeiro,Brazil,-22.912167,-43.230164,1973,26.05
1950|Estádio do Maracanã,1950,Rio de Janeiro,Brazil,-22.912167,-43.230164,1974,24.41
1950|Estádio do Maracanã,1950,Rio de Janeiro,Brazil,-22.912167,-43.230164,1975,23.82
1950|Estádio do Maracanã,1950,Rio de Janeiro,Brazil,-22.912167,-43.230164,1976,24.4
1950|Estádio do Maracanã,1950,Rio de Janeiro,Brazil,-22.912167,-43.230164,1977,25.94
1950|Estádio do Maracanã,1950,Rio de Janeiro,Brazil,-22.912167,-43.230164,1978,24.97
1950|Estádio do Maracanã,1950,Rio de Janeiro,Brazil,-22.912167,-43.230164,1979,23.97
1950|Estádio do Maracanã,1950,Rio de Janeiro,Brazil,-22.912167,-43.230164,1980,24.43
1950|Estádio do Maracanã,1950,Rio de Janeiro,Brazil,-22.912167,-43.230164,1981,23.52
1950|Estádio do Maracanã,1950,Rio de Janeiro,Brazil,-22.912167,-43.230164,1982,25.2
1950|Estádio do Maracanã,1950,Rio de Janeiro,Brazil,-22.912167,-43.230164,1983,24.16
1950|Estádio do Maracanã,1950,Rio de Janeiro,Brazil,-22.912167,-43.230164,1984,25.4
1950|Estádio do Maracanã,1950,Rio de Janeiro,Brazil,-22.912167,-43.230164,1985,24.05
1950|Estádio do Maracanã,1950,Rio de Janeiro,Brazil,-22.912167,-43.230164,1986,24.51
1950|Estádio do Maracanã,1950,Rio de Janeiro,Brazil,-22.912167,-43.230164,1987,24.86
1950|Estádio do Maracanã,1950,Rio de Janeiro,Brazil,-22.912167,-43.230164,1988,22.86
1950|Estádio do Maracanã,1950,Rio de Janeiro,Brazil,-22.912167,-43.230164,1989,23.65
1950|Estádio do Maracanã,1950,Rio de Janeiro,Brazil,-22.912167,-43.230164,1990,24.23
1950|Estádio do Maracanã,1950,Rio de Janeiro,Brazil,-22.912167,-43.230164,1991,24.84
1950|Estádio do Maracanã,1950,Rio de Janeiro,Brazil,-22.912167,-43.230164,1992,25.05
1950|Estádio do Maracanã,1950,Rio de Janeiro,Brazil,-22.912167,-43.230164,1993,24.96
1950|Estádio do Maracanã,1950,Rio de Janeiro,Brazil,-22.912167,-43.230164,1994,25.25
1950|Estádio do Maracanã,1950,Rio de Janeiro,Brazil,-22.912167,-43.230164,1995,25.83
1950|Estádio do Maracanã,1950,Rio de Janeiro,Brazil,-22.912167,-43.230164,1996,23.12
1950|Estádio do Maracanã,1950,Rio de Janeiro,Brazil,-22.912167,-43.230164,1997,25.59
1950|Estádio do Maracanã,1950,Rio de Janeiro,Brazil,-22.912167,-43.230164,1998,24.04
1950|Estádio do Maracanã,1950,Rio de Janeiro,Brazil,-22.912167,-43.230164,1999,23.8
1950|Estádio do Maracanã,1950,Rio de Janeiro,Brazil,-22.912167,-43.230164,2000,24.0
1950|Estádio do Maracanã,1950,Rio de Janeiro,Brazil,-22.912167,-43.230164,2001,25.53
1950|Estádio do Maracanã,1950,Rio de Janeiro,Brazil,-22.912167,-43.230164,2002,25.69
1950|Estádio do Maracanã,1950,Rio de Janeiro,Brazil,-22.912167,-43.230164,2003,25.99
1950|Estádio do Maracanã,1950,Rio de Janeiro,Brazil,-22.912167,-43.230164,2004,24.32
1950|Estádio do Maracanã,1950,Rio de Janeiro,Brazil,-22.912167,-43.230164,2005,25.49
1950|Estádio do Maracanã,1950,Rio de Janeiro,Brazil,-22.912167,-43.230164,2006,25.2
1950|Estádio do Maracanã,1950,Rio de Janeiro,Brazil,-22.912167,-43.230164,2007,25.12
1950|Estádio do Maracanã,1950,Rio de Janeiro,Brazil,-22.912167,-43.230164,2008,25.01
1950|Estádio do Maracanã,1950,Rio de Janeiro,Brazil,-22.912167,-43.230164,2009,24.21
1950|Estádio do Maracanã,1950,Rio de Janeiro,Brazil,-22.912167,-43.230164,2010,24.81
1950|Estádio do Maracanã,1950,Rio de Janeiro,Brazil,-22.912167,-43.230164,2011,24.03
1950|Estádio do Maracanã,1950,Rio de Janeiro,Brazil,-22.912167,-43.230164,2012,25.28
1950|Estádio do Maracanã,1950,Rio de Janeiro,Brazil,-22.912167,-43.230164,2013,25.14
1950|Estádio do Maracanã,1950,Rio de Janeiro,Brazil,-22.912167,-43.230164,2014,25.0
1950|Estádio do Maracanã,1950,Rio de Janeiro,Brazil,-22.912167,-43.230164,2015,25.43
1950|Estádio do Maracanã,1950,Rio de Janeiro,Brazil,-22.912167,-43.230164,2016,23.78
1950|Estádio do Maracanã,1950,Rio de Janeiro,Brazil,-22.912167,-43.230164,2017,25.21
1950|Estádio do Maracanã,1950,Rio de Janeiro,Brazil,-22.912167,-43.230164,2018,26.12
1950|Estádio do Maracanã,1950,Rio de Janeiro,Brazil,-22.912167,-43.230164,2019,26.18
1950|Estádio do Maracanã,1950,Rio de Janeiro,Brazil,-22.912167,-43.230164,2020,25.36
1950|Estádio do Maracanã,1950,Rio de Janeiro,Brazil,-22.912167,-43.230164,2021,24.0
1950|Estádio do Maracanã,1950,Rio de Janeiro,Brazil,-22.912167,-43.230164,2022,24.78
1950|Estádio do Maracanã,1950,Rio de Janeiro,Brazil,-22.912167,-43.230164,2023,24.92
1950|Estádio do Maracanã,1950,Rio de Janeiro,Brazil,-22.912167,-43.230164,2024,25.93
1950|Estádio do Maracanã,1950,Rio de Janeiro,Brazil,-22.912167,-43.230164,2025,24.13
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,1940,22.26
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,1941,19.73
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,1942,18.67
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,1943,19.56
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,1944,20.86
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,1945,20.91
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,1946,20.4
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,1947,20.84
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,1948,20.96
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,1949,21.1
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,1950,20.33
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,1951,20.34
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,1952,20.4
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,1953,21.17
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,1954,21.12
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,1955,19.76
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,1956,18.65
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,1957,20.45
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,1958,21.12
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,1959,21.12
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,1960,19.98
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,1961,21.0
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,1962,18.66
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,1963,20.56
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,1964,18.65
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,1965,20.45
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,1966,20.85
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,1967,21.01
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,1968,20.6
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,1969,21.42
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,1970,21.24
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,1971,20.85
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,1972,21.95
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,1973,22.08
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,1974,21.12
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,1975,20.39
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,1976,20.15
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,1977,22.47
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,1978,21.3
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,1979,20.59
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,1980,20.93
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,1981,18.83
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,1982,21.57
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,1983,20.73
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,1984,21.46
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,1985,19.85
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,1986,20.96
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,1987,21.23
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,1988,19.1
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,1989,19.8
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,1990,19.93
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,1991,20.96
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,1992,21.27
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,1993,20.93
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,1994,21.28
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,1995,21.92
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,1996,20.21
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,1997,21.41
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,1998,21.06
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,1999,21.25
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,2000,21.14
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,2001,21.85
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,2002,21.96
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,2003,22.24
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,2004,20.48
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,2005,21.5
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,2006,21.44
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,2007,20.99
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,2008,21.67
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,2009,20.18
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,2010,21.44
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,2011,21.54
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,2012,21.12
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,2013,21.13
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,2014,21.53
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,2015,21.83
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,2016,21.27
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,2017,21.82
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,2018,22.27
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,2019,22.02
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,2020,21.83
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,2021,20.47
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,2022,21.79
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,2023,21.37
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,2024,22.21
1950|Estádio do Pacaembu,1950,São Paulo,Brazil,-23.548639,-46.665111,2025,20.22
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,1940,19.96
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,1941,19.13
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,1942,17.76
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,1943,21.25
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,1944,21.45
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,1945,19.91
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,1946,17.97
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,1947,19.65
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,1948,19.66
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,1949,19.98
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,1950,19.29
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,1951,21.08
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,1952,18.04
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,1953,20.08
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,1954,18.82
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,1955,17.68
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,1956,18.37
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,1957,18.97
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,1958,21.34
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,1959,19.2
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,1960,18.97
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,1961,19.93
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,1962,17.83
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,1963,20.32
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,1964,18.03
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,1965,20.03
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,1966,20.49
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,1967,19.02
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,1968,20.24
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,1969,19.95
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,1970,19.78
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,1971,17.86
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,1972,20.17
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,1973,19.39
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,1974,19.86
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,1975,19.31
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,1976,18.58
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,1977,20.62
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,1978,19.83
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,1979,19.03
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,1980,19.01
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,1981,18.68
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,1982,19.92
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,1983,17.03
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,1984,18.84
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,1985,20.32
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,1986,20.79
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,1987,19.43
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,1988,17.93
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,1989,18.85
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,1990,17.32
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,1991,19.19
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,1992,18.96
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,1993,18.02
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,1994,19.55
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,1995,20.4
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,1996,17.38
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,1997,19.15
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,1998,19.99
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,1999,19.02
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,2000,19.09
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,2001,20.4
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,2002,19.01
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,2003,20.08
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,2004,19.91
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,2005,21.3
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,2006,21.03
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,2007,17.98
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,2008,19.31
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,2009,17.27
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,2010,19.75
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,2011,18.06
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,2012,18.77
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,2013,19.42
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,2014,19.78
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,2015,20.3
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,2016,17.96
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,2017,21.62
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,2018,18.72
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,2019,21.2
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,2020,19.23
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,2021,18.72
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,2022,19.47
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,2023,20.16
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,2024,19.46
1950|Estádio dos Eucaliptos,1950,Porto Alegre,Brazil,-30.06167,-51.22722,2025,17.81
1954|Hardturm,1954,Zurich,Switzerland,47.39306,8.50472,1940,21.21
1954|Hardturm,1954,Zurich,Switzerland,47.39306,8.50472,1941,22.95
1954|Hardturm,1954,Zurich,Switzerland,47.39306,8.50472,1942,21.72
1954|Hardturm,1954,Zurich,Switzerland,47.39306,8.50472,1943,21.69
1954|Hardturm,1954,Zurich,Switzerland,47.39306,8.50472,1944,21.41
1954|Hardturm,1954,Zurich,Switzerland,47.39306,8.50472,1945,22.91
1954|Hardturm,1954,Zurich,Switzerland,47.39306,8.50472,1946,21.69
