gender,country,city,stadium,year,date,time_local,lat,lon,match_date,day_wbgt_mean_C,day_wbgt_min_C,day_wbgt_max_C,game_wbgt_mean_C,game_wbgt_min_C,game_wbgt_max_C,game_hrs_ge32_FIFA,game_hrs_ge28_FIFPRO_postpone,game_hrs_ge26_FIFPRO_breaks,game_hrs_over_p75_clim,game_hrs_over_p90_clim,game_hrs_over_p95_clim,game_hrs_over_max_clim
Women,Canada,Ottawa,TD Place Stadium,2015,2026-06-11,19:00:00,45.398056,-75.682222,2015-06-11,17.38,13.18,21.02,17.96,15.69,20.23,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Women,Canada,Edmonton,Commonwealth Stadium,2015,2026-06-11,19:00:00,53.559681,-113.476845,2015-06-11,15.26,9.51,22.32,11.88,10.12,17.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Women,Canada,Winnipeg,Investors Group Field,2015,2026-06-12,16:00:00,49.807778,-97.146944,2015-06-12,18.38,11.98,24.32,22.52,21.25,24.32,0.0,0.0,0.0,5.0,0.0,0.0,0.0
Women,Canada,Vancouver,BC Place,2015,2026-06-12,16:00:00,49.276684,-123.112404,2015-06-12,13.36,9.41,18.4,16.93,14.63,18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Women,Canada,Vancouver,BC Place,2015,2026-06-12,19:00:00,49.276684,-123.112404,2015-06-12,13.36,9.41,18.4,13.66,10.71,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Women,Canada,Winnipeg,Investors Group Field,2015,2026-06-12,19:00:00,49.807778,-97.146944,2015-06-12,18.38,11.98,24.32,19.14,16.02,22.04,0.0,0.0,0.0,5.0,0.0,0.0,0.0
Women,Canada,Moncton,Moncton Stadium,2015,2026-06-13,14:00:00,46.108079,-64.783429,2015-06-13,17.43,11.7,22.64,22.25,21.86,22.64,0.0,0.0,0.0,5.0,1.0,0.0,0.0
Women,Canada,Montreal,Olympic Stadium,2015,2026-06-13,16:00:00,45.556389,-73.551407,2015-06-13,18.69,12.43,24.15,21.99,19.76,23.78,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Women,Canada,Moncton,Moncton Stadium,2015,2026-06-13,17:00:00,46.108079,-64.783429,2015-06-13,17.43,11.7,22.64,20.53,18.14,22.64,0.0,0.0,0.0,5.0,2.0,0.0,0.0
Women,Canada,Montreal,Olympic Stadium,2015,2026-06-13,19:00:00,45.556389,-73.551407,2015-06-13,18.69,12.43,24.15,17.64,12.82,21.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Women,Canada,Winnipeg,Investors Group Field,2015,2026-06-15,15:00:00,49.807778,-97.146944,2015-06-15,12.28,7.55,15.15,14.21,13.6,14.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Women,Canada,Moncton,Moncton Stadium,2015,2026-06-15,17:00:00,46.108079,-64.783429,2015-06-15,13.51,4.38,20.82,17.34,15.17,19.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Women,Canada,Winnipeg,Investors Group Field,2015,2026-06-15,18:30:00,49.807778,-97.146944,2015-06-15,12.28,7.55,15.15,12.21,8.09,13.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Women,Canada,Montreal,Olympic Stadium,2015,2026-06-15,19:30:00,45.556389,-73.551407,2015-06-15,17.38,13.63,22.33,16.86,16.2,17.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Women,Canada,Edmonton,Commonwealth Stadium,2015,2026-06-16,15:00:00,53.559681,-113.476845,2015-06-16,13.37,5.63,22.01,16.33,14.23,18.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Women,Canada,Winnipeg,Investors Group Field,2015,2026-06-16,16:00:00,49.807778,-97.146944,2015-06-16,13.15,5.51,18.92,16.8,15.13,18.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Women,Canada,Vancouver,BC Place,2015,2026-06-16,17:00:00,49.276684,-123.112404,2015-06-16,15.86,10.7,20.97,18.25,15.06,20.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Women,Canada,Edmonton,Commonwealth Stadium,2015,2026-06-16,18:00:00,53.559681,-113.476845,2015-06-16,13.37,5.63,22.01,11.5,9.32,14.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Women,Canada,Montreal,Olympic Stadium,2015,2026-06-17,16:00:00,45.556389,-73.551407,2015-06-17,17.07,8.09,25.06,21.08,19.04,23.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Women,Canada,Ottawa,TD Place Stadium,2015,2026-06-17,16:00:00,45.398056,-75.682222,2015-06-17,16.11,6.78,22.54,20.68,19.72,21.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Women,Canada,Ottawa,TD Place Stadium,2015,2026-06-17,19:00:00,45.398056,-75.682222,2015-06-17,16.11,6.78,22.54,16.2,12.43,19.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Women,Canada,Moncton,Moncton Stadium,2015,2026-06-18,05:00:00,46.108079,-64.783429,2015-06-18,14.97,8.2,20.61,12.89,8.2,17.72,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Women,Canada,Ottawa,TD Place Stadium,2015,2026-06-20,16:00:00,45.398056,-75.682222,2015-06-20,16.04,5.97,22.65,21.98,21.15,22.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Women,Canada,Edmonton,Commonwealth Stadium,2015,2026-06-20,17:30:00,53.559681,-113.476845,2015-06-20,11.62,4.92,17.63,12.15,7.61,16.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Women,Canada,Moncton,Moncton Stadium,2015,2026-06-21,14:00:00,46.108079,-64.783429,2015-06-21,10.9,7.6,15.84,12.18,11.02,12.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Women,Canada,Vancouver,BC Place,2015,2026-06-21,15:30:00,49.276684,-123.112404,2015-06-21,16.42,8.68,22.23,21.26,21.1,21.51,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Women,Canada,Montreal,Olympic Stadium,2015,2026-06-21,16:00:00,45.556389,-73.551407,2015-06-21,20.79,16.96,25.98,23.4,21.86,24.89,0.0,0.0,0.0,3.0,0.0,0.0,0.0
Women,Canada,Ottawa,TD Place Stadium,2015,2026-06-22,17:00:00,45.398056,-75.682222,2015-06-22,19.54,14.37,23.9,21.07,18.78,23.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Women,Canada,Edmonton,Commonwealth Stadium,2015,2026-06-22,18:00:00,53.559681,-113.476845,2015-06-22,14.04,7.05,19.99,13.63,10.36,17.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Women,Canada,Vancouver,BC Place,2015,2026-06-23,19:00:00,49.276684,-123.112404,2015-06-23,16.12,8.97,22.27,16.45,12.81,19.98,0.0,0.0,0.0,4.0,0.0,0.0,0.0
Women,Canada,Montreal,Olympic Stadium,2015,2026-06-26,16:00:00,45.556389,-73.551407,2015-06-26,16.64,10.0,22.89,20.34,19.28,20.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Women,Canada,Ottawa,TD Place Stadium,2015,2026-06-26,19:30:00,45.398056,-75.682222,2015-06-26,16.15,8.68,22.4,14.99,10.65,19.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Women,Canada,Edmonton,Commonwealth Stadium,2015,2026-06-27,14:00:00,53.559681,-113.476845,2015-06-27,19.59,9.6,26.67,25.5,24.07,26.67,0.0,0.0,1.0,5.0,5.0,5.0,0.0
Women,Canada,Vancouver,BC Place,2015,2026-06-27,16:30:00,49.276684,-123.112404,2015-06-27,21.34,14.08,26.52,26.05,25.1,26.52,0.0,0.0,3.0,4.0,4.0,4.0,0.0
Women,Canada,Montreal,Olympic Stadium,2015,2026-06-30,19:00:00,45.556389,-73.551407,2015-06-30,18.6,12.17,24.5,17.06,16.29,18.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Women,Canada,Edmonton,Commonwealth Stadium,2015,2026-07-01,17:00:00,53.559681,-113.476845,2015-07-01,18.16,14.19,22.81,19.98,14.98,22.81,0.0,0.0,0.0,5.0,0.0,0.0,0.0
Women,Canada,Montreal,Olympic Stadium,2015,2026-07-04,16:00:00,45.556389,-73.551407,2015-07-04,18.8,11.77,24.78,22.2,20.58,23.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Women,Canada,Vancouver,BC Place,2015,2026-07-05,16:00:00,49.276684,-123.112404,2015-07-05,20.65,15.14,26.12,24.35,23.43,25.24,0.0,0.0,0.0,5.0,5.0,1.0,0.0
Men,Russia,Moscow,Olimpiyskiy stadion Luzhniki,2018,2026-06-14,18:00:00,55.70933,37.55216,2018-06-14,11.49,6.27,16.11,12.42,10.65,14.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Russia,Yekaterinburg,Stadion Central'nyj,2018,2026-06-15,17:00:00,56.83222,60.57333,2018-06-15,9.59,5.57,13.23,11.87,10.11,13.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Russia,Saint Petersburg,Gazprom Arena,2018,2026-06-15,18:00:00,59.973,30.2205,2018-06-15,16.51,9.92,21.84,19.29,17.88,20.39,0.0,0.0,0.0,5.0,0.0,0.0,0.0
Men,Russia,Sochi,Olimpiyskiy Stadion Fisht,2018,2026-06-15,21:00:00,43.40207,39.95595,2018-06-15,22.29,17.68,26.4,19.9,19.16,20.71,0.0,0.0,0.0,5.0,5.0,5.0,0.0
Men,Russia,Kazan,Kazan Arena,2018,2026-06-16,13:00:00,55.821,49.161,2018-06-16,11.67,3.37,16.84,16.56,16.02,16.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Russia,Moscow,Otkrytie Arena,2018,2026-06-16,16:00:00,55.81786,37.44025,2018-06-16,15.15,6.58,20.71,20.13,19.59,20.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Russia,Saransk,Mordovia Arena,2018,2026-06-16,19:00:00,54.18,45.2,2018-06-16,11.84,2.9,18.18,12.9,10.09,16.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Russia,Kaliningrad,Kaliningrad Stadium,2018,2026-06-16,21:00:00,54.69806,20.53389,2018-06-16,17.25,10.44,23.08,14.9,11.97,18.53,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Men,Russia,Samara,Cosmos Arena,2018,2026-06-17,16:00:00,53.27753,50.23769,2018-06-17,13.99,6.04,19.69,18.74,17.83,19.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Russia,Moscow,Olimpiyskiy stadion Luzhniki,2018,2026-06-17,18:00:00,55.70933,37.55216,2018-06-17,17.2,8.42,22.78,20.26,18.94,21.21,0.0,0.0,0.0,4.0,1.0,1.0,0.0
Men,Russia,Rostov-on-Don,Rostov Arena,2018,2026-06-17,21:00:00,47.20939,39.73781,2018-06-17,17.67,13.04,22.61,14.29,13.01,15.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Russia,Nizhny Novgorod,Stadion Nizhny Novgorod,2018,2026-06-18,15:00:00,56.3375,43.96333,2018-06-18,19.1,11.56,24.3,23.51,22.83,24.23,0.0,0.0,0.0,5.0,1.0,0.0,0.0
Men,Russia,Sochi,Olimpiyskiy Stadion Fisht,2018,2026-06-18,18:00:00,43.40207,39.95595,2018-06-18,19.89,15.9,24.37,20.38,17.43,22.62,0.0,0.0,0.0,3.0,0.0,0.0,0.0
Men,Russia,Volgograd,Volgograd Arena,2018,2026-06-18,21:00:00,48.73099,44.548387,2018-06-18,16.82,9.97,22.06,14.13,12.26,15.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Russia,Saransk,Mordovia Arena,2018,2026-06-19,15:00:00,54.18,45.2,2018-06-19,18.28,10.22,23.41,21.74,21.38,22.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
Men,Russia,Moscow,Otkrytie Arena,2018,2026-06-19,18:00:00,55.81786,37.44025,2018-06-19,18.76,12.3,24.52,19.76,17.86,21.42,0.0,0.0,0.0,5.0,0.0,0.0,0.0
Men,Russia,Saint Petersburg,Gazprom Arena,2018,2026-06-19,21:00:00,59.973,30.2205,2018-06-19,14.62,11.62,18.47,12.45,11.62,13.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Russia,Moscow,Olimpiyskiy stadion Luzhniki,2018,2026-06-20,15:00:00,55.70933,37.55216,2018-06-20,15.41,10.56,17.32,16.67,16.24,17.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Russia,Rostov-on-Don,Rostov Arena,2018,2026-06-20,18:00:00,47.20939,39.73781,2018-06-20,21.3,13.11,27.53,24.21,19.93,27.53,0.0,0.0,2.0,5.0,3.0,2.0,0.0
Men,Russia,Kazan,Kazan Arena,2018,2026-06-20,21:00:00,55.821,49.161,2018-06-20,16.23,10.35,20.62,11.4,10.19,13.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Russia,Samara,Cosmos Arena,2018,2026-06-21,16:00:00,53.27753,50.23769,2018-06-21,15.47,10.55,19.57,17.5,16.36,18.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Russia,Yekaterinburg,Stadion Central'nyj,2018,2026-06-21,20:00:00,56.83222,60.57333,2018-06-21,12.75,8.55,16.16,9.62,8.55,10.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Russia,Nizhny Novgorod,Stadion Nizhny Novgorod,2018,2026-06-21,21:00:00,56.3375,43.96333,2018-06-21,13.81,9.19,17.29,11.82,10.06,14.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Russia,Saint Petersburg,Gazprom Arena,2018,2026-06-22,15:00:00,59.973,30.2205,2018-06-22,15.35,10.91,16.88,16.43,15.87,16.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Russia,Volgograd,Volgograd Arena,2018,2026-06-22,18:00:00,48.73099,44.548387,2018-06-22,20.11,12.92,25.98,21.59,17.76,24.69,0.0,0.0,0.0,3.0,1.0,0.0,0.0
Men,Russia,Kaliningrad,Kaliningrad Stadium,2018,2026-06-22,20:00:00,54.69806,20.53389,2018-06-22,12.78,9.85,15.67,12.35,9.85,14.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Russia,Moscow,Otkrytie Arena,2018,2026-06-23,15:00:00,55.81786,37.44025,2018-06-23,20.44,15.58,26.1,25.09,23.99,26.1,0.0,0.0,1.0,5.0,5.0,4.0,0.0
Men,Russia,Rostov-on-Don,Rostov Arena,2018,2026-06-23,18:00:00,47.20939,39.73781,2018-06-23,21.72,15.83,27.0,23.42,20.87,25.88,0.0,0.0,0.0,4.0,3.0,0.0,0.0
Men,Russia,Sochi,Olimpiyskiy Stadion Fisht,2018,2026-06-23,21:00:00,43.40207,39.95595,2018-06-23,20.5,17.61,24.2,17.89,17.61,18.27,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Men,Russia,Nizhny Novgorod,Stadion Nizhny Novgorod,2018,2026-06-24,15:00:00,56.3375,43.96333,2018-06-24,22.63,16.57,26.75,26.17,25.63,26.58,0.0,0.0,3.0,5.0,5.0,4.0,0.0
Men,Russia,Yekaterinburg,Stadion Central'nyj,2018,2026-06-24,20:00:00,56.83222,60.57333,2018-06-24,16.63,11.84,20.58,17.18,13.55,19.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Russia,Kazan,Kazan Arena,2018,2026-06-24,21:00:00,55.821,49.161,2018-06-24,23.61,15.68,29.96,20.53,18.97,22.89,0.0,0.0,0.0,5.0,5.0,5.0,0.0
Men,Russia,Volgograd,Volgograd Arena,2018,2026-06-25,17:00:00,48.73099,44.548387,2018-06-25,23.22,16.56,29.44,25.3,22.03,28.02,0.0,1.0,2.0,5.0,5.0,4.0,0.0
Men,Russia,Samara,Cosmos Arena,2018,2026-06-25,18:00:00,53.27753,50.23769,2018-06-25,23.34,16.25,29.47,25.57,20.55,27.65,0.0,0.0,4.0,5.0,5.0,4.0,0.0
Men,Russia,Kaliningrad,Kaliningrad Stadium,2018,2026-06-25,20:00:00,54.69806,20.53389,2018-06-25,12.78,10.4,15.34,13.24,11.86,14.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Russia,Saransk,Mordovia Arena,2018,2026-06-25,21:00:00,54.18,45.2,2018-06-25,21.51,16.32,26.52,19.59,18.23,21.08,0.0,0.0,0.0,5.0,5.0,5.0,0.0
Men,Russia,Sochi,Olimpiyskiy Stadion Fisht,2018,2026-06-26,17:00:00,43.40207,39.95595,2018-06-26,23.23,19.13,29.34,24.46,21.26,26.44,0.0,0.0,1.0,5.0,5.0,4.0,0.0
Men,Russia,Moscow,Olimpiyskiy stadion Luzhniki,2018,2026-06-26,17:00:00,55.70933,37.55216,2018-06-26,17.08,9.97,22.67,19.37,18.01,20.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Russia,Rostov-on-Don,Rostov Arena,2018,2026-06-26,21:00:00,47.20939,39.73781,2018-06-26,22.8,18.8,27.6,21.56,20.41,23.58,0.0,0.0,0.0,5.0,5.0,4.0,0.0
Men,Russia,Saint Petersburg,Gazprom Arena,2018,2026-06-26,21:00:00,59.973,30.2205,2018-06-26,16.46,10.15,20.82,15.15,11.39,18.11,0.0,0.0,0.0,3.0,0.0,0.0,0.0
Men,Russia,Kazan,Kazan Arena,2018,2026-06-27,17:00:00,55.821,49.161,2018-06-27,21.28,16.55,24.88,22.65,20.14,24.17,0.0,0.0,0.0,5.0,0.0,0.0,0.0
Men,Russia,Yekaterinburg,Stadion Central'nyj,2018,2026-06-27,19:00:00,56.83222,60.57333,2018-06-27,18.59,11.79,23.15,20.85,16.05,22.83,0.0,0.0,0.0,4.0,0.0,0.0,0.0
Men,Russia,Nizhny Novgorod,Stadion Nizhny Novgorod,2018,2026-06-27,21:00:00,56.3375,43.96333,2018-06-27,18.55,13.25,23.2,15.1,13.37,17.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Russia,Moscow,Otkrytie Arena,2018,2026-06-27,21:00:00,55.81786,37.44025,2018-06-27,17.71,10.84,21.69,16.37,13.22,20.02,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Men,Russia,Volgograd,Volgograd Arena,2018,2026-06-28,17:00:00,48.73099,44.548387,2018-06-28,23.95,19.92,28.22,25.08,22.18,27.64,0.0,0.0,1.0,5.0,4.0,4.0,0.0
Men,Russia,Samara,Cosmos Arena,2018,2026-06-28,18:00:00,53.27753,50.23769,2018-06-28,20.29,16.21,24.19,20.64,16.63,22.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Russia,Kaliningrad,Kaliningrad Stadium,2018,2026-06-28,20:00:00,54.69806,20.53389,2018-06-28,19.07,13.62,23.51,17.96,14.66,21.02,0.0,0.0,0.0,5.0,1.0,0.0,0.0
Men,Russia,Saransk,Mordovia Arena,2018,2026-06-28,21:00:00,54.18,45.2,2018-06-28,18.19,12.91,22.52,14.85,12.91,17.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Russia,Kazan,Kazan Arena,2018,2026-06-30,17:00:00,55.821,49.161,2018-06-30,20.05,12.47,24.71,23.01,20.07,24.69,0.0,0.0,0.0,5.0,0.0,0.0,0.0
Men,Russia,Sochi,Olimpiyskiy Stadion Fisht,2018,2026-06-30,21:00:00,43.40207,39.95595,2018-06-30,23.56,19.7,27.4,21.88,21.2,22.65,0.0,0.0,0.0,5.0,5.0,5.0,5.0
Men,Russia,Moscow,Olimpiyskiy stadion Luzhniki,2018,2026-07-01,17:00:00,55.70933,37.55216,2018-07-01,19.56,16.91,24.03,22.05,18.94,24.03,0.0,0.0,0.0,4.0,1.0,0.0,0.0
Men,Russia,Nizhny Novgorod,Stadion Nizhny Novgorod,2018,2026-07-01,21:00:00,56.3375,43.96333,2018-07-01,21.38,17.71,26.32,20.29,19.79,21.01,0.0,0.0,0.0,5.0,5.0,4.0,0.0
Men,Russia,Samara,Cosmos Arena,2018,2026-07-02,18:00:00,53.27753,50.23769,2018-07-02,23.28,17.39,27.93,25.21,20.95,27.32,0.0,0.0,3.0,5.0,5.0,4.0,0.0
Men,Russia,Rostov-on-Don,Rostov Arena,2018,2026-07-02,21:00:00,47.20939,39.73781,2018-07-02,21.05,16.16,26.11,18.05,16.64,20.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Russia,Saint Petersburg,Gazprom Arena,2018,2026-07-03,17:00:00,59.973,30.2205,2018-07-03,16.01,11.87,20.22,17.84,16.96,18.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Russia,Moscow,Otkrytie Arena,2018,2026-07-03,21:00:00,55.81786,37.44025,2018-07-03,13.89,10.32,16.86,12.97,12.25,13.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Russia,Nizhny Novgorod,Stadion Nizhny Novgorod,2018,2026-07-06,17:00:00,56.3375,43.96333,2018-07-06,16.82,10.71,21.03,19.24,16.8,20.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Russia,Kazan,Kazan Arena,2018,2026-07-06,21:00:00,55.821,49.161,2018-07-06,17.72,12.1,21.46,15.62,14.13,17.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Russia,Samara,Cosmos Arena,2018,2026-07-07,18:00:00,53.27753,50.23769,2018-07-07,19.31,12.98,25.74,22.44,17.75,23.78,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Men,Russia,Sochi,Olimpiyskiy Stadion Fisht,2018,2026-07-07,21:00:00,43.40207,39.95595,2018-07-07,21.02,17.17,25.66,18.44,17.54,19.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Russia,Saint Petersburg,Gazprom Arena,2018,2026-07-10,21:00:00,59.973,30.2205,2018-07-10,15.61,13.61,18.2,14.69,13.79,15.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Russia,Moscow,Olimpiyskiy stadion Luzhniki,2018,2026-07-11,21:00:00,55.70933,37.55216,2018-07-11,19.06,15.56,23.42,17.28,16.02,18.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Russia,Saint Petersburg,Gazprom Arena,2018,2026-07-14,17:00:00,59.973,30.2205,2018-07-14,21.01,15.5,25.87,23.86,21.95,25.66,0.0,0.0,0.0,5.0,5.0,5.0,0.0
Men,Russia,Moscow,Olimpiyskiy stadion Luzhniki,2018,2026-07-15,18:00:00,55.70933,37.55216,2018-07-15,21.19,16.07,26.65,21.92,19.25,24.93,0.0,0.0,0.0,5.0,1.0,0.0,0.0
Women,France,Paris,Parc des Princes,2019,2026-06-07,21:00:00,48.8414,2.253,2019-06-07,12.75,9.92,15.42,10.5,9.79,11.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Women,France,Rennes,Roazhon Park,2019,2026-06-08,15:00:00,48.1073,-1.7128,2019-06-08,13.2,9.58,17.0,16.1,14.82,16.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Women,France,Le Havre,Stade Océane,2019,2026-06-08,18:00:00,49.498995,0.169033,2019-06-08,12.91,10.12,15.97,13.59,11.11,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Women,France,Reims,Stade Auguste-Delaune II,2019,2026-06-08,21:00:00,49.2453,4.0292,2019-06-08,12.84,9.38,16.56,10.2,8.96,11.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Women,France,Valenciennes,Stade du Hainaut,2019,2026-06-09,13:00:00,50.348127,3.51671,2019-06-09,13.76,7.45,18.6,17.23,15.51,18.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Women,France,Grenoble,Stade des Alpes,2019,2026-06-09,15:30:00,45.187158,5.74068,2019-06-09,13.33,7.55,19.38,16.45,16.16,16.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Women,France,Nice,Stade de Nice,2019,2026-06-09,18:00:00,43.7053,7.1925,2019-06-09,19.33,14.11,23.63,19.91,17.72,22.58,0.0,0.0,0.0,4.0,0.0,0.0,0.0
Women,France,Paris,Parc des Princes,2019,2026-06-10,18:00:00,48.8414,2.253,2019-06-10,13.82,8.2,18.47,13.25,9.89,16.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Women,France,Montpellier,Stade de la Mosson,2019,2026-06-10,21:00:00,43.6247,3.8127,2019-06-10,18.41,14.17,22.79,14.7,13.84,15.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Women,France,Le Havre,Stade Océane,2019,2026-06-11,15:00:00,49.498995,0.169033,2019-06-11,12.9,8.64,17.2,15.66,14.13,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Women,France,Rennes,Roazhon Park,2019,2026-06-11,18:00:00,48.1073,-1.7128,2019-06-11,11.67,6.13,17.99,12.88,9.81,15.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Women,France,Reims,Stade Auguste-Delaune II,2019,2026-06-11,21:00:00,49.2453,4.0292,2019-06-11,13.61,7.04,20.36,10.63,10.25,11.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Women,France,Grenoble,Stade des Alpes,2019,2026-06-12,15:00:00,45.187158,5.74068,2019-06-12,12.88,7.01,18.8,17.61,16.0,18.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Women,France,Valenciennes,Stade du Hainaut,2019,2026-06-12,18:00:00,50.348127,3.51671,2019-06-12,13.22,10.24,17.64,13.04,10.63,16.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Women,France,Nice,Stade de Nice,2019,2026-06-12,21:00:00,43.7053,7.1925,2019-06-12,18.48,13.38,22.3,13.55,13.04,14.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Women,France,Montpellier,Stade de la Mosson,2019,2026-06-13,18:00:00,43.6247,3.8127,2019-06-13,16.62,11.85,20.45,16.58,14.9,18.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Women,France,Paris,Parc des Princes,2019,2026-06-13,21:00:00,48.8414,2.253,2019-06-13,13.9,8.96,18.94,11.68,10.14,13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Women,France,Rennes,Roazhon Park,2019,2026-06-14,15:00:00,48.1073,-1.7128,2019-06-14,13.86,8.69,18.59,17.73,16.56,18.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Women,France,Reims,Stade Auguste-Delaune II,2019,2026-06-14,18:00:00,49.2453,4.0292,2019-06-14,17.47,10.05,25.58,18.7,16.29,22.06,0.0,0.0,0.0,4.0,0.0,0.0,0.0
Women,France,Le Havre,Stade Océane,2019,2026-06-14,21:00:00,49.498995,0.169033,2019-06-14,14.55,10.19,19.07,12.62,11.65,13.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Women,France,Valenciennes,Stade du Hainaut,2019,2026-06-15,15:00:00,50.348127,3.51671,2019-06-15,16.43,12.23,21.41,18.46,17.7,19.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Women,France,Grenoble,Stade des Alpes,2019,2026-06-15,21:00:00,45.187158,5.74068,2019-06-15,14.93,9.18,20.96,9.74,8.7,11.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Women,France,Nice,Stade de Nice,2019,2026-06-16,15:00:00,43.7053,7.1925,2019-06-16,20.44,13.94,25.19,24.32,23.4,25.1,0.0,0.0,0.0,5.0,3.0,1.0,0.0
Women,France,Paris,Parc des Princes,2019,2026-06-16,18:00:00,48.8414,2.253,2019-06-16,16.09,11.51,20.42,17.69,14.36,19.82,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Women,France,Montpellier,Stade de la Mosson,2019,2026-06-17,18:00:00,43.6247,3.8127,2019-06-17,19.69,14.53,24.18,19.7,17.34,21.99,0.0,0.0,0.0,1.0,0.0,0.0,0.0
